id,title,description,link,image_link,availability,condition
holiday-pancakes,Holiday pancakes,"In the deep Westfjords of Iceland, the sun is often not visible for weeks in winter. The first day on which the sun shines through the window again at the end of January is celebrated happily and appropriately - a real event for the entire town. Particularly airy, thin pancakes made from finely ground wheat flour are served with this ""Sólarkaffi"" - as well as plenty of other cakes.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries",https://yummy-iceland.blogspot.com/2015/01/holiday-pancakes.html,https://islandmarkus.github.io/yummy-pins/pins/holiday-pancakes.jpg,in stock,new
mashed-fish,Mashed fish,#icelandicrecipes #nordickitchen #iceland #yummyiceland #fish,https://yummy-iceland.blogspot.com/2015/01/mashed-fish.html,https://islandmarkus.github.io/yummy-pins/pins/mashed-fish.jpg,in stock,new
rabarbara-hvannasalt,Rhubarb angelica salt – Rabarbara hvannasalt,#icelandicrecipes #nordickitchen #iceland #yummyiceland #spices,https://yummy-iceland.blogspot.com/2015/01/rabarbara-hvannasalt.html,https://islandmarkus.github.io/yummy-pins/pins/rabarbara-hvannasalt.jpg,in stock,new
tunfifill-salat,Lion's Number Salad – Túnfífill-Salat,#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish,https://yummy-iceland.blogspot.com/2015/01/tunfifill-salat.html,https://islandmarkus.github.io/yummy-pins/pins/tunfifill-salat.jpg,in stock,new
blaberjasalt-ii,Flavored blueberry salt with dried berries and wild herbs – Bláberjasalt II,#icelandicrecipes #nordickitchen #iceland #yummyiceland #spices,https://yummy-iceland.blogspot.com/2015/01/blaberjasalt-ii.html,https://islandmarkus.github.io/yummy-pins/pins/blaberjasalt-ii.jpg,in stock,new
steikt-lifur-med-lauksosu,Fried liverwith onion sauce – Steikt lifur með lauksósu,"Fried liver with onion sauce
#icelandicrecipes #nordickitchen #iceland #yummyiceland #meat",https://yummy-iceland.blogspot.com/2015/01/steikt-lifur-me-lauksosu.html,https://islandmarkus.github.io/yummy-pins/pins/steikt-lifur-med-lauksosu.jpg,in stock,new
kartoflumus,Icelandic mashed potatoes – Kartöflumús,"The special thing about Icelandic mashed potatoes is that they are seasoned with sugar.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish",https://yummy-iceland.blogspot.com/2015/01/kartoflumus.html,https://islandmarkus.github.io/yummy-pins/pins/kartoflumus.jpg,in stock,new
beinlausir-fuglar,Icelandic roulades – Beinlausir fuglar,"""Beinlausir fuglar"" translates to ""boneless birds"" - basically they are Icelandic roulades that are traditionally cooked from horse or lamb meat. Of course, you can also use other types of meat depending on your taste, shopping options or budget.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #meat",https://yummy-iceland.blogspot.com/2015/01/beinlausir-fuglar.html,https://islandmarkus.github.io/yummy-pins/pins/beinlausir-fuglar.jpg,in stock,new
ponnukokuterta-med-banana-sild,Pancake cake with banana herring – Pönnukökuterta með banana-síld,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert #pastries,https://yummy-iceland.blogspot.com/2015/01/ponnukokuterta-me-banana-sild.html,https://islandmarkus.github.io/yummy-pins/pins/ponnukokuterta-med-banana-sild.jpg,in stock,new
blaberjasalt,Marinated blueberry salt – Bláberjasalt,#icelandicrecipes #nordickitchen #iceland #yummyiceland #spices,https://yummy-iceland.blogspot.com/2015/01/blaberjasalt.html,https://islandmarkus.github.io/yummy-pins/pins/blaberjasalt.jpg,in stock,new
einfalda-eplakaka,Icelandic Apple Crumble – Einfalda eplakaka,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert #pastries,https://yummy-iceland.blogspot.com/2015/01/einfalda-eplakaka.html,https://islandmarkus.github.io/yummy-pins/pins/einfalda-eplakaka.jpg,in stock,new
ponnukokur,Icelandic pancakes – Pönnukökur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert #pastries,https://yummy-iceland.blogspot.com/2015/01/ponnukokur.html,https://islandmarkus.github.io/yummy-pins/pins/ponnukokur.jpg,in stock,new
ludusupa,Halibut soup – Lúðusúpa,#icelandicrecipes #nordickitchen #iceland #yummyiceland #fish #soup,https://yummy-iceland.blogspot.com/2015/01/luusupa.html,https://islandmarkus.github.io/yummy-pins/pins/ludusupa.jpg,in stock,new
skinkusnudar,Ham rolls – Skinkusnúðar,#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries,https://yummy-iceland.blogspot.com/2014/12/skinkusnuar.html,https://islandmarkus.github.io/yummy-pins/pins/skinkusnudar.jpg,in stock,new
hreindyr-med-sukkuladisosu,Reindeer with chocolate sauce – Hreindýr með súkkulaðisósu,"Reindeer meat is practically available only in a couple of countries worldwide. Often you can only get it in cans or from special suppliers for very expensive money - but you can also use deer, which is very close to the original and also tastes very good and tender! The recipe is enough for 4 people.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #meat",https://yummy-iceland.blogspot.com/2014/12/hreindyr-me-sukkulaisosu.html,https://islandmarkus.github.io/yummy-pins/pins/hreindyr-med-sukkuladisosu.jpg,in stock,new
timian-mus,Thyme puree – Tímían-Mús,#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish,https://yummy-iceland.blogspot.com/2014/12/timian-mus.html,https://islandmarkus.github.io/yummy-pins/pins/timian-mus.jpg,in stock,new
heita-sukkuladid,Hot chocolate – Heita Súkkulaðið,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert,https://yummy-iceland.blogspot.com/2014/12/heita-sukkulai.html,https://islandmarkus.github.io/yummy-pins/pins/heita-sukkuladid.jpg,in stock,new
banana-sild,Modern herring salad with banana – Banana-Síld,#icelandicrecipes #nordickitchen #iceland #yummyiceland #fish,https://yummy-iceland.blogspot.com/2014/12/banana-sild.html,https://islandmarkus.github.io/yummy-pins/pins/banana-sild.jpg,in stock,new
laufabraud,Laufabrauð,"Laufabrauð, the so-called leaf bread, is a typical Icelandic Christmas dish.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #bread",https://yummy-iceland.blogspot.com/2014/12/laufabrau.html,https://islandmarkus.github.io/yummy-pins/pins/laufabraud.jpg,in stock,new
sorur,Sörur,"These cookies or confectionery are originally a Danish invention in honor of the French actress Sarah Bernhardt (1844 - 1923). The crowds cheered her on her first visit to Copenhagen in 1880. When she visited Denmark again in 1911 to present her biography, one of Copenhagen's leading patisseries is said to have created this pastry in her honor. In Danish this pastry is called ""Sarah Bernhardt Kager"", in Sweden it is called ""biskvier"" - and in Iceland it has become extremely popular under the name ""Sörur"". Incidentally, many families have developed their own Sörur recipe, so that there are numerous variations of this pastry today.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #cookies #pastries",https://yummy-iceland.blogspot.com/2014/12/sorur.html,https://islandmarkus.github.io/yummy-pins/pins/sorur.jpg,in stock,new
adventukringla,Advent wreath – Aðventukringla,#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries,https://yummy-iceland.blogspot.com/2014/12/aventukringla.html,https://islandmarkus.github.io/yummy-pins/pins/adventukringla.jpg,in stock,new
jolasmabraud,Christmas buns – Jólasmábrauð,"Christmas rolls are, so to speak, a mixture of scones and Christmas stollen - they taste delicious, you just have to get up early if you want to serve Jólasmábrauð for breakfast.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #bread",https://yummy-iceland.blogspot.com/2014/12/jolasmabrau.html,https://islandmarkus.github.io/yummy-pins/pins/jolasmabraud.jpg,in stock,new
christmas-beer,Christmas beer,#icelandicrecipes #nordickitchen #iceland #yummyiceland #icelandicspecialties,https://yummy-iceland.blogspot.com/2014/12/christmas-beer.html,https://islandmarkus.github.io/yummy-pins/pins/christmas-beer.jpg,in stock,new
gamaldags-jolais,Christmas ice – Gamaldags jólaís,"Before the gingerbread gets old after the Christmas holidays, you can also make a nice Christmas ice cream on New Year's Eve.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert",https://yummy-iceland.blogspot.com/2014/12/gamaldags-jolais.html,https://islandmarkus.github.io/yummy-pins/pins/gamaldags-jolais.jpg,in stock,new
rugbraud-ice-cream,Rye bread ice cream – Rúgbrauð ice cream,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert,https://yummy-iceland.blogspot.com/2014/12/rugbrau-ice-cream.html,https://islandmarkus.github.io/yummy-pins/pins/rugbraud-ice-cream.jpg,in stock,new
sukkuladibitakokur,Chocolate biscuit – Súkkulaðibitakökur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #cookies #pastries,https://yummy-iceland.blogspot.com/2014/12/sukkulaibitakokur.html,https://islandmarkus.github.io/yummy-pins/pins/sukkuladibitakokur.jpg,in stock,new
bjor-braud,Beer bread – Bjór brauð,#icelandicrecipes #nordickitchen #iceland #yummyiceland #bread,https://yummy-iceland.blogspot.com/2014/12/bjor-brau.html,https://islandmarkus.github.io/yummy-pins/pins/bjor-braud.jpg,in stock,new
sildarsalat,Classic herring salad – Síldarsalat,#icelandicrecipes #nordickitchen #iceland #yummyiceland #fish,https://yummy-iceland.blogspot.com/2014/12/sildarsalat.html,https://islandmarkus.github.io/yummy-pins/pins/sildarsalat.jpg,in stock,new
lakkrisukkuladi,Make your own licorice chocolate – Lakkrísúkkulaði,#icelandicrecipes #nordickitchen #iceland #yummyiceland #icelandicspecialties,https://yummy-iceland.blogspot.com/2014/12/lakkrisukkulai.html,https://islandmarkus.github.io/yummy-pins/pins/lakkrisukkuladi.jpg,in stock,new
gulrotarsupa-med-fiski-og-krabbar,Carrot soup with fish and crabs – Gulrótarsúpa með fiski og krabbar,#icelandicrecipes #nordickitchen #iceland #yummyiceland #soup,https://yummy-iceland.blogspot.com/2014/11/gulrotarsupa-me-fiski-og-krabbar.html,https://islandmarkus.github.io/yummy-pins/pins/gulrotarsupa-med-fiski-og-krabbar.jpg,in stock,new
hnetusmjorskokur,Peanut butter cookies – Hnetusmjörskökur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #cookies #pastries,https://yummy-iceland.blogspot.com/2014/11/hnetusmjorskokur.html,https://islandmarkus.github.io/yummy-pins/pins/hnetusmjorskokur.jpg,in stock,new
kryddhjortu,Gingerbread hearts – Kryddhjörtu,"Gingerbread hearts are also part of the classic Christmas cookies (""jólakökur"") in Iceland.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries",https://yummy-iceland.blogspot.com/2014/11/kryddhjortu.html,https://islandmarkus.github.io/yummy-pins/pins/kryddhjortu.jpg,in stock,new
pylsusnudar,Sausage rolls – Pylsusnúðar,#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries,https://yummy-iceland.blogspot.com/2014/11/pylsusnuar.html,https://islandmarkus.github.io/yummy-pins/pins/pylsusnudar.jpg,in stock,new
raudrofusupa,Beetroot soup – Rauðrófusúpa,#icelandicrecipes #nordickitchen #iceland #yummyiceland #soup,https://yummy-iceland.blogspot.com/2014/11/raurofusupa.html,https://islandmarkus.github.io/yummy-pins/pins/raudrofusupa.jpg,in stock,new
vinarterta,The Original Icelandic Christmas Cake – Vínarterta,"For many exiled Icelanders, especially of the second and third generations in Canada and the USA, Vínarterta is their ""Original Icelandic Christmas Cake"", and they fondly remember how their Icelandic grandmother made this cake every Christmas according to her very special family recipe .
#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries",https://yummy-iceland.blogspot.com/2014/11/vinarterta.html,https://islandmarkus.github.io/yummy-pins/pins/vinarterta.jpg,in stock,new
sveppa-kotelettur,Lamb chop with mushrooms – Sveppa-kótelettur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #meat,https://yummy-iceland.blogspot.com/2014/11/sveppa-kotelettur.html,https://islandmarkus.github.io/yummy-pins/pins/sveppa-kotelettur.jpg,in stock,new
dodlubraud,Date bread – Döðlubrauð,#icelandicrecipes #nordickitchen #iceland #yummyiceland #bread,https://yummy-iceland.blogspot.com/2014/11/dolubrau.html,https://islandmarkus.github.io/yummy-pins/pins/dodlubraud.jpg,in stock,new
sukkuladismakokur,Chocolate cookie – Súkkulaðismákökur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #cookies #pastries,https://yummy-iceland.blogspot.com/2014/11/sukkulaismakokur.html,https://islandmarkus.github.io/yummy-pins/pins/sukkuladismakokur.jpg,in stock,new
steiktur-kjuklingur,Fried chicken pieces – Steiktur kjúklingur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #meat,https://yummy-iceland.blogspot.com/2014/11/steiktur-kjuklingur.html,https://islandmarkus.github.io/yummy-pins/pins/steiktur-kjuklingur.jpg,in stock,new
blaberjachutney,Blueberry chutney – Bláberjachutney,#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish,https://yummy-iceland.blogspot.com/2014/11/blaberjachutney.html,https://islandmarkus.github.io/yummy-pins/pins/blaberjachutney.jpg,in stock,new
silungur-med-rabarbarasosu,Trout with rhubarb saucefor 2 people – Silungur með rabarbarasósu,"Trout with rhubarb sauce for 2 people
#icelandicrecipes #nordickitchen #iceland #yummyiceland #fish",https://yummy-iceland.blogspot.com/2014/11/silungur-me-rabarbarasosu.html,https://islandmarkus.github.io/yummy-pins/pins/silungur-med-rabarbarasosu.jpg,in stock,new
hneta-kaka-med-blaberjum,Nut cake with blueberries – Hneta kaka með bláberjum,#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries,https://yummy-iceland.blogspot.com/2014/11/hneta-kaka-me-blaberjum.html,https://islandmarkus.github.io/yummy-pins/pins/hneta-kaka-med-blaberjum.jpg,in stock,new
fiskisupa,Fishsoup – Fiskisúpa,#icelandicrecipes #nordickitchen #iceland #yummyiceland #fish #soup,https://yummy-iceland.blogspot.com/2014/11/fiskisupa.html,https://islandmarkus.github.io/yummy-pins/pins/fiskisupa.jpg,in stock,new
fylltur-silungur,Stuffed trout (2 servings) – Fylltur silungur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #fish,https://yummy-iceland.blogspot.com/2014/11/fylltur-silungur.html,https://islandmarkus.github.io/yummy-pins/pins/fylltur-silungur.jpg,in stock,new
himneskar-smakokur,Heavenly cookies – Himneskar smákökur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #cookies #pastries,https://yummy-iceland.blogspot.com/2014/10/himneskar-smakokur.html,https://islandmarkus.github.io/yummy-pins/pins/himneskar-smakokur.jpg,in stock,new
nammibitar,Sweet morsels – Nammibitar,#icelandicrecipes #nordickitchen #iceland #yummyiceland #cookies #pastries,https://yummy-iceland.blogspot.com/2014/10/nammibitar.html,https://islandmarkus.github.io/yummy-pins/pins/nammibitar.jpg,in stock,new
kakosupa,Cocoa soup – Kakósúpa,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert #soup,https://yummy-iceland.blogspot.com/2014/10/kakosupa.html,https://islandmarkus.github.io/yummy-pins/pins/kakosupa.jpg,in stock,new
sitronufiskur,Baked lemon fish – Sítrónufiskur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #fish,https://yummy-iceland.blogspot.com/2014/10/sitronufiskur.html,https://islandmarkus.github.io/yummy-pins/pins/sitronufiskur.jpg,in stock,new
baunastappa,Pea puree – Baunastappa,#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish,https://yummy-iceland.blogspot.com/2014/10/baunastappa.html,https://islandmarkus.github.io/yummy-pins/pins/baunastappa.jpg,in stock,new
plokkfiskur,Mashed fish – Plokkfiskur,"Icelandic housewives used to bring fish and potatoes to the table several times a week, the ""staple food"" of Icelanders, as both were relatively easily available and affordable. The leftovers were then reused by chopping them up and mixing them together to create plokkfiskur – mashed fish. Nowadays, plokkfiskur is often made from fresh fish - a simple but also delicious typical Icelandic food.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #fish",https://yummy-iceland.blogspot.com/2014/10/plokkfiskur.html,https://islandmarkus.github.io/yummy-pins/pins/plokkfiskur.jpg,in stock,new
grjonagrautur,Rice pudding – Grjónagrautur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert,https://yummy-iceland.blogspot.com/2014/10/grjonagrautur.html,https://islandmarkus.github.io/yummy-pins/pins/grjonagrautur.jpg,in stock,new
